"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"
"RPS21"	3.24327940736354e-48	0.310063073348972	1	1	7.65770700872606e-44
"RPL39"	1.15039480580374e-42	0.310412159438022	1	1	2.71619717598322e-38
"RPS27"	5.89941497792286e-42	0.365505449749588	1	1	1.39291087043737e-37
"RPS29"	5.77734808139124e-39	0.297287166362483	1	1	1.36408965549729e-34
"RPL37"	6.2716933065158e-38	0.304301638152683	1	1	1.48080950660145e-33
"RPL37A"	1.28202896838402e-37	0.29450927910981	1	1	3.02699859725151e-33
"RPS28"	7.62798485260352e-36	0.295183137516732	1	1	1.80104350354822e-31
"RPL41"	2.49277999682034e-34	0.255698818057638	1	1	5.88570285049251e-30
"RPL36A"	3.59224216723967e-30	0.281979703984473	1	1	8.48164298106959e-26
"RPL34"	1.2963725454475e-29	0.32640929523348	1	1	3.0608652170561e-25
"TUBA1A"	4.61717016746373e-29	0.592421262023843	0.959	0.871	1.09016004823986e-24
"SCD"	1.9710906493828e-28	0.543481475553319	1	0.988	4.65394213225772e-24
"INSIG1"	2.04678948350483e-27	0.397728856740458	0.663	0.224	4.83267464950326e-23
"PEG10"	9.06272724043266e-27	0.498939200804456	0.929	0.841	2.13980052873855e-22
"RPL36"	2.29372388197473e-25	0.256589662325743	1	1	5.41571145773054e-21
"FGFR1"	3.89820713591493e-24	0.318602995989324	0.51	0.137	9.20405686860875e-20
"TMSB10"	3.64023141201511e-23	0.270930787001772	1	1	8.59495038690889e-19
"RPS15A"	3.40004138316151e-22	0.258035478471929	1	1	8.02783770978265e-18
"TXNIP"	4.12847375976641e-22	0.392327657424507	0.837	0.458	9.74773939418446e-18
"ALCAM"	2.42736236485874e-21	0.303672624381916	0.609	0.236	5.73124527966796e-17
"AKAP1"	3.26871991667001e-21	0.321988154688349	0.633	0.271	7.71777459524957e-17
"WDR6"	5.41882134625267e-21	0.318495578834702	0.595	0.236	1.27943790806372e-16
"FOXP1"	8.41012435480431e-21	0.341637487683474	0.554	0.199	1.98571446141284e-16
"SNHG5"	2.58812946452385e-20	0.303922537930565	0.993	0.998	6.11083247868727e-16
"FADS2"	3.12756562503289e-20	0.356635001721801	0.949	0.888	7.38449519726516e-16
"UQCRQ"	8.01208578197522e-20	0.269516308988103	1	1	1.89173357398217e-15
"MAGED1"	1.71391723852846e-19	0.322247389945796	0.735	0.358	4.04672999188954e-15
"ZFAS1"	2.42212381435775e-19	0.324563477408348	1	1	5.71887653808009e-15
"FZD3"	2.87048128128031e-19	0.274917101279904	0.609	0.251	6.77749335323093e-15
"CERS6"	5.91566153510958e-19	0.289433748308322	0.544	0.211	1.39674684505472e-14
"LSS"	1.03305169958819e-18	0.348718453053475	0.803	0.46	2.43913836789767e-14
"FAM20B"	9.94160169340939e-17	0.2863556161377	0.544	0.224	2.34731157583089e-12
"GAS5"	1.01776438630085e-16	0.37666409244261	0.993	0.988	2.40304349249494e-12
"PI4KA"	1.02931210688619e-16	0.26608015977358	0.534	0.211	2.43030881556898e-12
"SERTAD2"	1.56134953516021e-16	0.257942659249405	0.656	0.323	3.68650238746677e-12
"CCDC80"	2.50980493995552e-16	0.314478747328613	0.656	0.313	5.92590044372899e-12
"BOC"	2.57564726796391e-16	0.30358720350466	0.497	0.187	6.08136076438959e-12
"PYGB"	3.87816898597359e-16	0.266352305645447	0.565	0.241	9.15674479278225e-12
"KCTD21"	1.16574144747755e-15	0.267804035878633	0.629	0.308	2.75243213163924e-11
"UPK1B"	3.22731372211332e-15	-0.383847202961304	0.895	0.965	7.62001042928177e-11
"SLC2A12"	3.23183189183229e-15	0.272665900802299	0.639	0.313	7.63067827980522e-11
"DLL3"	7.00487085690397e-15	0.329013537459725	0.718	0.403	1.6539200580236e-10
"FASN"	8.68421614735486e-15	0.340602183906922	0.986	0.983	2.05043027455196e-10
"AUTS2"	8.92398264310336e-15	0.27829198768356	0.578	0.271	2.10704154186314e-10
"C6orf89"	9.37698089092875e-15	0.264355343835732	0.558	0.251	2.21399895815719e-10
"HMGCS1"	1.36886922366134e-14	0.436014519214345	0.99	0.985	3.23203712398679e-10
"MFSD14C"	1.63146417526057e-14	0.25627184976363	0.534	0.246	3.85205006420773e-10
"VPS53"	1.88810533626246e-14	0.287102808101288	0.476	0.199	4.45800550944929e-10
"SGCE"	3.55790561078372e-14	0.279633679804606	0.469	0.197	8.40057093762144e-10
"SNHG6"	5.36124736374172e-14	0.250833417731227	1	1	1.26584411505306e-09
"TMEM132A"	5.6448645003387e-14	0.25659148538175	0.65	0.341	1.33280895717497e-09
"PRSS2"	7.86774355672971e-14	0.298414238105109	0.646	0.346	1.85765293117945e-09
"CPEB4"	1.76609544657504e-13	0.274728871981313	0.714	0.381	4.16992795890833e-09
"BCR"	1.82364090145598e-13	0.254354714382588	0.558	0.261	4.30579853242771e-09
"TTYH3"	2.89621393622095e-13	0.250630012403119	0.602	0.316	6.83825072481128e-09
"DBT"	5.89213744811882e-13	0.264714868299367	0.527	0.246	1.39119257287533e-08
"PIK3R4"	6.14107833712982e-13	0.280805445483677	0.432	0.184	1.44997000617972e-08
"SLC12A5"	1.78276557334592e-12	0.261974674771343	0.636	0.316	4.20928779522705e-08
"PPP1R9A"	2.31927683479829e-12	0.276961819974569	0.568	0.311	5.47604453464224e-08
"LPCAT1"	2.95865192697109e-12	0.256951531360741	0.551	0.271	6.98567306477144e-08
"ECHDC2"	3.69498917524376e-12	0.252889616678629	0.548	0.264	8.72423894166803e-08
"STARD4"	4.28498047664497e-12	0.257142243671798	0.476	0.216	1.01172674034064e-07
"C11orf54"	5.13207541187114e-12	0.263917398893219	0.582	0.289	1.21173432549689e-07
"TCAF1"	1.09515912287394e-11	0.257028585064247	0.66	0.413	2.58578020501767e-07
"ACSL4"	1.20252703602477e-11	0.265915338192568	0.697	0.43	2.83928658475809e-07
"WBP1"	1.26988460168173e-11	0.283501634484351	0.704	0.445	2.99832453303074e-07
"C22orf39"	1.32179222638345e-11	0.268909197859223	0.663	0.4	3.12088362571397e-07
"RNF150"	1.3850281385268e-11	0.252344294489336	0.718	0.478	3.27018993787564e-07
"EVI5"	1.81336761376934e-11	0.253264361511371	0.497	0.244	4.28154227287078e-07
"RHOB"	2.35465149915815e-11	0.252247699463905	0.762	0.478	5.55956765466232e-07
"OTULINL"	3.7417734609428e-11	0.289649216669328	0.704	0.43	8.83470131863204e-07
"FADS1"	1.26032458847255e-10	0.259618273464103	0.976	0.953	2.97575238584254e-06
"PSAP"	1.75407401465133e-10	0.293454235423238	1	0.988	4.14154415599324e-06
"MSMO1"	2.69146463336856e-10	0.281992055499713	0.946	0.896	6.35481714584651e-06
"ITGB1"	3.26652509516978e-10	0.253794742071848	1	0.99	7.71259240220536e-06
"KANK4"	4.25048006404734e-10	0.280963652826511	0.554	0.311	1.00358084792222e-05
"LDLR"	5.8017819982232e-10	0.256238979649882	0.724	0.495	1.36985874760048e-05
"RRAS"	7.45851633846862e-10	0.267615729692218	0.639	0.383	1.76103029267583e-05
"PET100"	1.13606562007612e-09	0.261905877688312	0.952	0.925	2.68236453556172e-05
"DHCR24"	1.75897958966763e-09	0.267508597930763	1	0.985	4.15312670916425e-05
"FDFT1"	9.81968033822641e-09	0.256853368321573	0.993	0.965	0.000231852472465864
"S100A14"	3.54781450365791e-08	0.270106927630273	0.98	0.973	0.00083767448245867
"UPP1"	3.98577057630488e-08	-0.257608596524187	0.718	0.858	0.000941080290771345
"TUBA4A"	5.93988117176399e-08	-0.295630889558569	0.874	0.913	0.0014024653434652
"MT2A"	6.03462676697417e-07	0.33648513676763	0.956	0.94	0.0142483572595027
"TUBB2B"	1.49103263202081e-06	0.26367349343542	0.789	0.622	0.0352047714746434
"MALAT1"	2.00346494647324e-05	0.314407922905223	1	1	0.473038108511796
"CYB5D2"	2.33010787587801e-05	0.288223186005685	0.34	0.197	0.550161770573557
"ID4"	3.64672668471914e-05	0.268482231903271	0.65	0.537	0.861028637529035
"FLG"	5.99509307148854e-05	0.398335986787735	0.772	0.751	1
"ID3"	0.000353529749001827	0.301844640603277	0.724	0.617	1
"ID2"	0.00149299332976709	0.261727552773697	0.82	0.741	1
"CTSB"	0.0566110341116249	-0.289210970356732	0.993	0.993	1
"CA2"	0.0603271109651281	0.362549403467999	0.306	0.241	1
"HIST1H4C"	0.113817566882186	0.321677778820685	0.83	0.843	1
